kepmag,sigma,anchor,label,t0,period,rp_rs,b,a_rstar,id,depth_ratio,shape,dur,n_transits_found,bls_period,bls_duration,bls_t0,bls_power,bls_depth,bls_depth_err,bls_snr,bls_odd_even_mismatch
10.220727222449806,2.2207272224498063e-05,TRAPPIST-1b,planet,1.172967033271475,1.4877706778518054,0.0906784639371696,0.13250700554883,45.31934279183727,SIM-PL-0234,,,,8,11.900750625521269,0.02,4.1499999999999995,0.0003190207098083788,0.00893057542670661,0.35387458383743353,0.025236555080794466,0.02231785370334498
15.137217984520934,0.000163721798452,TRAPPIST-1e,planet,3.92707497522568,6.040836228422472,0.0720241647563654,0.2989546460268761,115.34293045260368,SIM-PL-0235,,,,30,3.0208507089241037,0.02,0.9,8.331478269208846e-05,0.0023567602436690427,0.1831985152046966,0.01286451607446556,1.9861895433502528
14.18829448065562,0.0001012976688393,Kepler-452b,planet,158.1242622909398,376.1648756287945,0.0148207229844105,0.6636337844794348,197.53353022904005,SIM-PL-0236,,,,164,0.548790658882402,0.3,0.266,1.3573964197322372e-07,1.0613529374592368e-05,0.030252072398409845,0.00035083643972603514,0.862284492656838
12.837674158244967,6.0941853956124216e-05,HAT-P-7b,planet,2.015335138956954,2.259478583344663,0.0846733414818481,0.4265168192441489,3.9376094620076247,SIM-PL-0237,,,,39,2.2564637197664723,0.16,2.076,0.004252910576233078,0.005263673415555115,0.059170199513454785,0.08895818264662436,0.05185993340727374
10.98371191387117,2.9837119138711702e-05,Kepler-10b,planet,0.2985208896852121,0.8556424056289811,0.0205810637395591,0.3268375850068947,3.560876425519202,SIM-PL-0238,,,,105,0.8577981651376148,0.23,0.177,1.2666643610384301e-05,0.00014695919604867935,0.03408134980889112,0.0043120121964870285,0.025425842688019576
12.605655309793544,5.51413827448386e-05,Kepler-90b,planet,7.058480140532778,7.212851948219655,0.014773893246249,0.4887249436730208,13.089862242532837,SIM-PL-0239,,,,12,7.216847372810676,0.16,7.0360000000000005,1.171921784405163e-06,0.0001596137855279789,0.10536226820646862,0.0015149046071711236,0.10013568026562858
14.88365275139617,0.0001430191650837,Kepler-90i,planet,7.674250477251677,14.671405314738264,0.0235417457145094,0.4480340572715451,21.014136110627263,SIM-PL-0240,,,,6,14.665554628857382,0.16,7.69,5.180216752624611e-06,0.00046950479809138024,0.14664872444411567,0.003201560735499594,0.06391359805044584
11.266596279214529,3.2665962792145264e-05,TRAPPIST-1b,planet,0.124885708783663,1.5295369456797383,0.0925481750207292,0.1385516385031129,46.16359132778638,SIM-PL-0241,,,,5,18.357381150959135,0.02,1.6440000000000001,0.00023231992868168668,0.009639915532445253,0.4474673913296483,0.02154328051436389,0.0009364168062792187
13.237049022794766,7.092622556986914e-05,TRAPPIST-1e,planet,0.4239262943920453,5.96132696165456,0.0748895011632429,0.4019636645330163,114.32860420511378,SIM-PL-0242,,,,15,5.964553794829024,0.02,0.41600000000000004,4.314132198333537e-05,0.0024825482870670657,0.26768657552093117,0.009274085867906918,0.17558495152142622
12.127909963273924,4.319774908184808e-05,Kepler-452b,planet,367.3605547047648,386.8596733490722,0.0140871809031303,0.5305965384020008,201.26007888393093,SIM-PL-0243,,,,5,19.544620517097584,0.02,11.494,2.4952586780901884e-08,9.990512855906353e-05,0.4474673913296483,0.00022326795313999456,0.19139852198930693
13.519500643514718,7.798751608786794e-05,HAT-P-7b,planet,2.0566380127066406,2.2473532706330093,0.0857251714217791,0.5295057472666328,3.9235095861479623,SIM-PL-0244,,,,20,4.500834028356964,0.16,2.0,0.0018720770948915096,0.0048834532718650125,0.08126875288004587,0.060090171176529275,0.059566870290840276
13.305460067566369,7.263650168915921e-05,Kepler-10b,planet,0.2603626526354068,0.8386845568880797,0.0237884489611251,0.2875150509011017,3.513671315476316,SIM-PL-0245,,,,36,2.516680567139283,0.09,1.927,1.8323964589823967e-05,0.0004846881708340245,0.0815192281311308,0.005945691365653772,0.019020663809117922
12.895766961203924,6.239417403009814e-05,Kepler-90b,planet,0.3722770421638312,6.831962617533302,0.0163863822643738,0.4621560487977539,12.62488366895809,SIM-PL-0246,,,,14,6.82652210175146,0.16,0.406,2.15978842715555e-06,0.00019816377190051693,0.096558382993465,0.0020522689564294845,0.05675176056508663
15.09552695943804,0.0001595526959438,Kepler-90i,planet,4.827954509681006,14.267762503271804,0.0232642311429512,0.448843639267303,20.626916563842265,SIM-PL-0247,,,,6,14.275229357798166,0.16,4.814,5.470015487232728e-06,0.0004824589272448554,0.14664872444411567,0.0032898951496077213,0.07582019029462812
14.562117004001902,0.0001237270202401,TRAPPIST-1b,planet,1.3424121436340437,1.504938932658059,0.0818002854190775,0.1494968676192724,45.667319916852286,SIM-PL-0248,,,,9,10.534612176814013,0.02,4.342,0.00024080708384116838,0.0073152365168898115,0.3336740682737929,0.02192329944827288,0.021853418693116255
12.989939842252664,6.47484960563166e-05,TRAPPIST-1e,planet,0.2989333355825941,6.017968276630487,0.0699537949184471,0.3040280424742462,115.05165471443374,SIM-PL-0249,,,,8,12.030859049207674,0.02,0.32,3.607230413139689e-05,0.003003011160959801,0.35387458383743353,0.008486088852143601,0.5394634980491672
14.254856032192952,0.0001052913619315,Kepler-452b,planet,296.448364775213,390.636101017537,0.014504054113074,0.6323439990581484,202.5677242775947,SIM-PL-0250,,,,3,19.49582985821518,0.02,19.208000000000002,1.1644928782285073e-07,0.0002786267369592199,0.577546791667385,0.00048243145140642365,0.7862980679257757
10.575484264014475,2.575484264014477e-05,HAT-P-7b,planet,0.9218821836093858,2.148250872106753,0.0813916766857318,0.4295164211856188,3.8073004633453977,SIM-PL-0251,,,,42,2.1426188490408675,0.23,1.0330000000000001,0.0022692480242196833,0.0030845853478570495,0.04848463218579226,0.06361985661842236,0.00247836951542851
12.210763458998018,4.526908647495045e-05,Kepler-10b,planet,0.6458009401300329,0.8326028134515887,0.0246669119150957,0.3153063789310541,3.496664398722446,SIM-PL-0252,,,,27,3.3298582151793163,0.09,2.317,1.5067516901895388e-05,0.0005032251764203188,0.09293256467803979,0.0054149498420033625,0.05323663585934744
14.790410047333612,0.00013742460284,Kepler-90b,planet,5.054627995659194,7.023631713859247,0.0173602273826875,0.4448885390773137,12.859918558534622,SIM-PL-0253,,,,13,7.021684737281068,0.16,5.062,2.8301899235790487e-06,0.00023673479850550017,0.10066338150342667,0.002351746930907954,0.09730309298442044
15.17611327577357,0.0001676113275773,Kepler-90i,planet,8.549136811475776,14.500017445063971,0.0199167677848758,0.3467293728532696,20.85016105347524,SIM-PL-0254,,,,6,14.486655546288576,0.16,8.584,2.0864384903333508e-06,0.0002979674757587203,0.14664872444411567,0.002031844988002392,0.26224405319566474
12.91945801039958,6.298645025998951e-05,TRAPPIST-1b,planet,0.1690861704847964,1.5538024360553622,0.0912130802149586,0.1146572236985995,46.65055395762961,SIM-PL-0255,,,,6,13.982485404503754,0.02,12.602,0.0002490109735669867,0.009110634327842426,0.40852635721681824,0.02230121549539854,0.008569895558165053
14.343182497043475,0.0001105909498226,TRAPPIST-1e,planet,5.940374676302311,6.057345059293244,0.0686169252225442,0.394569746058145,115.55297981209408,SIM-PL-0256,,,,7,12.112176814011677,0.02,5.9479999999999995,4.22477282780088e-05,0.003474302736953372,0.37826487059409347,0.009184841118068188,0.0816862333123297
13.989695984367112,8.974239960917783e-05,Kepler-452b,planet,335.1854646595254,378.6323655359342,0.013831531104202,0.674860994423126,198.3964154517792,SIM-PL-0257,,,,5,18.877814845704755,0.02,9.568,1.0780082605350792e-07,0.00020765435324443526,0.4474673913296483,0.0004640658900917692,0.2576463962480265
14.15280594869751,9.916835692185065e-05,HAT-P-7b,planet,1.8879835473805853,2.198550363571567,0.0764511107840498,0.4762362460066495,3.866500757980949,SIM-PL-0258,,,,82,1.1017514595496247,0.3,0.6940000000000001,0.0014219775942714685,0.0015388272588807705,0.03382839288770759,0.04548922155388419,1.197735244352777
14.30229343213449,0.000108137605928,Kepler-10b,planet,0.6421875264735869,0.8409215807173331,0.0214859521851723,0.286827812075129,3.5199165529691103,SIM-PL-0259,,,,107,0.841534612176814,0.09,0.6090000000000001,3.157826982592867e-05,0.0003654084559017168,0.048664462860623314,0.00750873295259128,0.021744168361006427
13.366651571972964,7.41662892993241e-05,Kepler-90b,planet,0.5913392561845356,6.8041261845514684,0.0148073263624799,0.4780135485876727,12.59056743812354,SIM-PL-0260,,,,14,6.810258548790659,0.16,0.554,1.4089696150730136e-06,0.00016005508228411625,0.096558382993465,0.001657599033063226,0.06865555058539344
14.891073571074966,0.0001434644142644,Kepler-90i,planet,7.486194471186352,14.879168365984809,0.0233907103094998,0.4408844105011952,21.212059477368445,SIM-PL-0261,,,,6,14.87698081734779,0.23,7.479,5.101632620458781e-06,0.0003931856150632962,0.12402326691074161,0.003170256878866674,0.16533362809631977
10.154772413924062,2.1547724139240625e-05,TRAPPIST-1b,planet,0.6136020669998006,1.499698851099501,0.0775486875951771,0.1230273806050798,45.56125157434389,SIM-PL-0262,,,,6,13.494578815679734,0.02,9.612,0.00010798440941684095,0.005999566912615384,0.40852635721681824,0.014685874746219173,0.06154156304590627
10.283169371989732,2.283169371989732e-05,TRAPPIST-1e,planet,3.215064474131325,5.956014790514373,0.0752445482101407,0.3389910911425559,114.26067488321958,SIM-PL-0263,,,,5,17.869474562135114,0.02,3.2159999999999997,5.042216485214402e-05,0.004490976056588991,0.4474673913296483,0.010036432025234434,0.2633037109819843
15.04181627907816,0.0001541816279078,Kepler-452b,planet,120.46523037380392,394.18048642707424,0.0136712028111924,0.5143018878257319,203.79119320123115,SIM-PL-0264,,,,7,12.87656380316931,0.02,4.42,2.7505637938874177e-07,0.00028033468741517353,0.37826487059409347,0.0007411068518598801,0.14144420888120798
10.057044640943946,2.057044640943946e-05,HAT-P-7b,planet,0.5784207192373342,2.2134454787409825,0.0758731344608854,0.4212732407038347,3.883944718458808,SIM-PL-0265,,,,41,2.20767306088407,0.23,0.6910000000000001,0.0016874753984206094,0.0027027926862508433,0.04917173115202436,0.05496639274087407,0.036819671473845184
14.374941344680344,0.0001124964806808,Kepler-10b,planet,0.560029676744972,0.8410824923400884,0.0202966872191149,0.3161238241612054,3.5203655662386666,SIM-PL-0266,,,,107,0.841534612176814,0.09,0.539,2.7033781678216692e-05,0.00033845224532447205,0.04870979958691707,0.006948339927380377,0.0062272604037473395
10.489521652897466,2.4895216528974656e-05,Kepler-90b,planet,6.0011373301034086,7.126423548816082,0.0166810667374369,0.5582731013050068,12.985085625284023,SIM-PL-0267,,,,12,7.119266055045872,0.16,6.0360000000000005,1.7821726425239836e-06,0.0001947269032831489,0.10425952034540197,0.0018677134005416198,0.006107696875879421
15.17735414910342,0.0001677354149103,Kepler-90i,planet,4.019242694345676,14.17163469057374,0.0232331118475851,0.4120112589766954,20.534164175216716,SIM-PL-0268,,,,7,14.161384487072562,0.16,4.058,5.981838927509153e-06,0.00046639191196440333,0.13568895328998806,0.003437213573072912,0.009527679549088224
14.378636872752974,0.0001127182123651,TRAPPIST-1b,planet,1.2967535253015048,1.4763061810862266,0.080985213420613,0.1323604379625451,45.08622755012158,SIM-PL-0269,,,,61,1.47581317764804,0.02,1.31,0.00018380302240061824,0.0024548581635804867,0.1289318945153557,0.019039960382247503,0.018884062869147275
15.780008003821354,0.0002280008003821,TRAPPIST-1e,planet,1.758671178883824,6.009147266816312,0.0743781837932888,0.3060454950135827,114.9392003865566,SIM-PL-0270,,,,5,18.03211009174312,0.02,1.746,8.629840463985513e-05,0.005875318021685505,0.4474673913296483,0.013130159058578573,0.0034000371187389317
14.010201424763284,9.061208548579706e-05,Kepler-452b,planet,331.985205252636,394.8065926261064,0.0138632459977374,0.5791454504157926,204.0069339249188,SIM-PL-0271,,,,13,6.907839866555464,0.09,4.511,1.1269841985094932e-07,6.288346778826615e-05,0.13331781224160374,0.00047168091593272077,0.4130842319962623
13.761291808653908,8.40322952163477e-05,HAT-P-7b,planet,0.4603992342827507,2.215616407693029,0.0745597171097078,0.5039690721293166,3.8864838640028734,SIM-PL-0272,,,,21,4.435779816513762,0.16,0.41200000000000003,0.001335194345386093,0.004022955863972388,0.07934880482910134,0.05069964031136813,0.020486536223550855
15.410811263178676,0.0001910811263178,Kepler-10b,planet,0.6542284102064575,0.8599504557696181,0.0237630390880477,0.3445538719622339,3.5728187898778345,SIM-PL-0273,,,,52,1.71976647206005,0.09,1.517,2.7426014018042672e-05,0.0004904886036738443,0.06800839758888878,0.0072121770408244456,0.033608821254226734
13.94933027951464,8.873325698786601e-05,Kepler-90b,planet,5.047927641200447,7.046172845120807,0.0161790202994853,0.4921829322801929,12.887418318682336,SIM-PL-0274,,,,13,7.05421184320267,0.16,4.99,1.594042919736415e-06,0.0001803648750666742,0.10215696928752524,0.0017655660335716245,0.07565487697061189
11.732172569437228,3.732172569437228e-05,Kepler-90i,planet,14.065245263779836,14.12200409450395,0.0227359525560093,0.4328717076283008,20.48619424070965,SIM-PL-0275,,,,6,14.12885738115096,0.16,14.048,4.456373885813286e-06,0.0004354686341300207,0.14664872444411567,0.002969467588488759,0.08627476933363983
14.331157296054036,0.0001098694377632,TRAPPIST-1b,planet,0.1584866010074415,1.4663549560548417,0.0836694926953116,0.1345849056595631,44.88339304198069,SIM-PL-0276,,,,6,16.129274395329443,0.02,7.484,0.0001810954782049297,0.007769501876030427,0.40852635721681824,0.0190183613340446,0.018028722619163808
13.273006282631648,7.182515706579121e-05,TRAPPIST-1e,planet,1.5747505254553718,6.066816694905134,0.0711631959061463,0.3128791557127373,115.67340558437996,SIM-PL-0277,,,,8,12.128440366972479,0.02,1.598,4.9190995978892806e-05,0.0037489425548657973,0.37826487059409347,0.009910892727040184,0.04760427276539401
12.302659154695853,4.756647886739628e-05,Kepler-452b,planet,250.7813439772152,373.8491433180032,0.013532478022001,0.6430556925360549,196.7219970647685,SIM-PL-0278,,,,12,7.916180150125105,0.02,2.622,2.5968500717470032e-08,6.578817107150137e-05,0.28906878268849695,0.00022758656420674548,0.686702705229593
13.802392286483844,8.505980716209609e-05,HAT-P-7b,planet,1.347882673012636,2.237505583661782,0.0878031930426622,0.4657396098417545,3.912039570146752,SIM-PL-0279,,,,40,2.2402001668056712,0.16,1.294,0.005094251448828613,0.005696267326724236,0.05855692631957746,0.09727743043814428,0.004253165144594529
13.424646130169052,7.561615325422633e-05,Kepler-10b,planet,0.3102084674168778,0.855251595959502,0.0215880140676354,0.2669500697143044,3.559792069961817,SIM-PL-0280,,,,105,0.8577981651376148,0.3,0.18,1.5827379801541426e-05,0.00014272301207052251,0.031524012126051,0.004527438052613177,0.019780822014143985
13.941019192361804,8.852547980904514e-05,Kepler-90b,planet,7.054663215540683,7.09643288508657,0.0163912004180879,0.5302258798818941,12.948629283942578,SIM-PL-0281,,,,12,7.103002502085071,0.16,7.016,2.194555025589661e-06,0.000216084844722908,0.10425952034540197,0.00207256703279508,0.028695476137121045
10.546807308496888,2.546807308496888e-05,Kepler-90i,planet,12.86601742817352,14.175623100422214,0.023367203486843,0.375149735554863,20.53801669815449,SIM-PL-0282,,,,6,14.177648040033363,0.16,12.852,5.087447235661624e-06,0.00046040956566129054,0.14512973002993387,0.003172400069691636,0.013993755688341068
11.791053891486332,3.791053891486334e-05,TRAPPIST-1b,planet,1.0986627544414187,1.5182625161915608,0.0856571508937944,0.1376994890850159,45.93645955094521,SIM-PL-0283,,,,6,16.698498748957466,0.02,5.6579999999999995,0.0001964032389610212,0.008091214143769787,0.40852635721681824,0.019805855854425364,0.0011222906673643924
14.215685505873331,0.0001029411303523,TRAPPIST-1e,planet,6.056666184154978,6.231126231713595,0.0723648862230921,0.3116939019486149,117.75263639795652,SIM-PL-0284,,,,4,18.698915763135947,0.02,18.512,5.597497679014706e-05,0.005290320254490721,0.5002269632436452,0.01057583985514585,0.15042944156878033
13.164285826101525,6.910714565253806e-05,Kepler-452b,planet,297.0898458876516,393.99362882783146,0.0149706129119299,0.5627126036459732,203.72678456334933,SIM-PL-0285,,,,5,18.97539616346956,0.02,12.682,6.198690546750868e-08,0.00015746352652912243,0.4474673913296483,0.0003518994446974559,0.24756149336034283
13.386103463021012,7.46525865755253e-05,HAT-P-7b,planet,1.2431705153581851,2.1399855305666047,0.078301780475097,0.4922055926695194,3.79752852817042,SIM-PL-0286,,,,42,2.1426188490408675,0.16,1.1900000000000002,0.0032044867898843726,0.004420356727330321,0.05739179792175809,0.07702070482887761,0.010325511118201475
15.466437879153162,0.0001966437879153,Kepler-10b,planet,0.0117278204008798,0.8607815203440201,0.0215131930970882,0.2569448257517478,3.5751202907464403,SIM-PL-0287,,,,59,1.5246038365304422,0.3,0.856,2.3577653469547603e-05,0.00023321460220038226,0.0378910135357775,0.006154878965699244,0.361646634296564
13.957624547790214,8.894061369475536e-05,Kepler-90b,planet,0.0469005764945791,6.93991050226329,0.0169633332700131,0.552182014824972,12.757521551210644,SIM-PL-0288,,,,13,6.940366972477065,0.09,0.045,2.2154960492660532e-06,0.00027404664017649516,0.13106882771980585,0.0020908605420835993,0.025924204200680753
15.05887306769729,0.0001558873067697,Kepler-90i,planet,0.0860001158627436,14.331707928789776,0.0217402853267739,0.3695836419249055,20.688501257054146,SIM-PL-0289,,,,7,14.324020016680569,0.16,0.118,3.1775904304536574e-06,0.00033992461359177994,0.13568895328998806,0.0025051752950390077,0.20561795715050002
14.089619126986154,9.537714761916924e-05,TRAPPIST-1b,planet,0.0121737136004417,1.480226489865596,0.0803565271718461,0.1172437965079107,45.16600946398358,SIM-PL-0290,,,,15,5.915763135946623,0.09,4.487,7.779386197919854e-05,0.001571510869207704,0.12689803983358025,0.012384043687898201,0.11191582879798863
15.039099485587766,0.0001539099485587,TRAPPIST-1e,planet,5.280362111197821,6.232405867964845,0.071284666058567,0.3468960497281353,117.76875712046493,SIM-PL-0291,,,,3,18.698915763135947,0.02,17.740000000000002,4.3352699561974444e-05,0.005376039407220312,0.577546791667385,0.00930840493754561,0.051106593226578595
11.315760791665936,3.3157607916659355e-05,Kepler-452b,planet,74.95279693282515,377.1348126576388,0.0130731866695986,0.678701391866028,197.8729431733676,SIM-PL-0292,,,,7,13.494578815679734,0.3,7.5280000000000005,2.9663210343961412e-08,2.435701555780767e-05,0.10115370683564126,0.0002407921204250474,0.8549725951172973
13.424131515079011,7.560328787697528e-05,HAT-P-7b,planet,0.0385664841454111,2.151398373482382,0.0733825380242499,0.434135572678153,3.81101839010037,SIM-PL-0293,,,,21,4.305671392827357,0.16,2.158,0.001520975931248886,0.00430679544051582,0.07958097910880463,0.0541184022708176,0.02493574788845058
11.862105323671948,3.862105323671947e-05,Kepler-10b,planet,0.49592505697823,0.8347822560887698,0.0220087341262963,0.2638198191702125,3.502763712418881,SIM-PL-0294,,,,54,1.6709758131776482,0.09,1.293,1.434034756587491e-05,0.00034641435954796407,0.06651246929627,0.00520826189755356,0.016770636886651476
12.69049726509437,5.7262431627359256e-05,Kepler-90b,planet,3.688358612699961,6.984592159715825,0.0162823159437126,0.5582466201984857,12.812221322709528,SIM-PL-0295,,,,13,6.9891576313594665,0.09,3.659,1.8181041369113185e-06,0.00024617772285540074,0.12998694004948783,0.0018938650510711113,0.033968461252461106
14.62387688450216,0.0001274326130701,Kepler-90i,planet,11.233124105268324,14.472659710049024,0.021652952045912,0.4282309198435003,20.823926937831217,SIM-PL-0296,,,,6,14.470391993327775,0.16,11.226,3.66559439652395e-06,0.0003908108236154728,0.14512973002993387,0.0026928378047341903,0.1669796357076329
14.673301883799622,0.0001303981130279,TRAPPIST-1b,planet,0.9946746198480256,1.5241761409034689,0.0860792748631566,0.1444762077313205,46.05566376740344,SIM-PL-0297,,,,59,1.5246038365304422,0.02,0.982,0.0002472832134185612,0.0029456075739308085,0.13331781224160374,0.022094628800183605,0.01637539679327842
12.6603298202428,5.650824550607002e-05,TRAPPIST-1e,planet,2.9013338618405458,6.138114712975126,0.0703299075002242,0.3305042685923559,116.5779122821498,SIM-PL-0298,,,,8,12.274812343619685,0.02,2.908,7.025727838519412e-05,0.004480346873854235,0.37826487059409347,0.011844469899669807,0.3296383320047598
10.648918840927106,2.6489188409271058e-05,Kepler-452b,planet,343.43742514043686,393.4600606477493,0.0127388414486736,0.523008092620166,203.5428108954523,SIM-PL-0299,,,,6,16.178065054211842,0.02,6.248,9.759832430207971e-09,5.7037509384127993e-05,0.40852635721681824,0.00013961769755251394,0.13373246314816672
12.619092621520268,5.547731553800666e-05,HAT-P-7b,planet,0.3256779445630646,2.1945666711855014,0.0763283380279195,0.4575488132449965,3.8618287082425056,SIM-PL-0300,,,,41,2.19140950792327,0.16,0.386,0.0027589705508162345,0.004159040876001607,0.05813170404994702,0.07154513950645831,0.01421110546598527
10.722067902780712,2.722067902780713e-05,Kepler-10b,planet,0.1550116202050278,0.8360487695050156,0.0207178541053355,0.2983837942102375,3.506305694920753,SIM-PL-0301,,,,54,1.6709758131776482,0.09,1.023,1.2662393896509944e-05,0.000325517211835491,0.06651246929627,0.004894077986873747,0.0007328724033084055
14.240270183822089,0.0001044162110293,Kepler-90b,planet,2.368692127574269,6.967796018039109,0.0145320284596198,0.5621261439174287,12.791673024365169,SIM-PL-0302,,,,13,6.972894078398666,0.16,2.3480000000000003,1.432769393536864e-06,0.0001676112094115556,0.10018034607866344,0.0016730947333715958,0.18097818662435053
12.997712266483015,6.494280666207542e-05,Kepler-90i,planet,8.528772720990888,14.323859739885116,0.023544068803862,0.378226576964392,20.68094774519877,SIM-PL-0303,,,,6,14.324020016680569,0.16,8.524000000000001,5.441998027457708e-06,0.0004761826517321044,0.14512973002993387,0.0032810827363482925,0.033092179793940406
11.976141182565556,3.976141182565557e-05,TRAPPIST-1b,planet,0.0165679463434609,1.5009159409072117,0.0803884171202443,0.1273628751797521,45.58589858360222,SIM-PL-0304,,,,10,9.00583819849875,0.02,0.018000000000000002,8.596578261785897e-05,0.004370755912701418,0.3336740682737929,0.013098878001856105,0.285060616141293
13.387711256005836,7.469278140014592e-05,TRAPPIST-1e,planet,2.677292634221825,5.947235305607863,0.0750944996827674,0.3236395101581254,114.14836304195482,SIM-PL-0305,,,,15,5.948290241868224,0.02,2.666,0.00013328420773540226,0.004215593398093853,0.25863922698323705,0.01629912618926546,0.03261378064179296
15.614246570291575,0.0002114246570291,Kepler-452b,planet,298.5742251513825,388.3187277995608,0.0144975309971332,0.6086328317168889,201.76580082559053,SIM-PL-0306,,,,70,1.2969140950792326,0.3,1.166,5.075939976816316e-05,0.00031678222242437215,0.03577512083325598,0.008854819076666723,0.6229758606615805
11.76052976671016,3.76052976671016e-05,HAT-P-7b,planet,0.7817326170698886,2.223100480574788,0.083601493972568,0.5319910532475172,3.895230979165201,SIM-PL-0307,,,,41,2.223936613844871,0.16,0.766,0.005408059922212227,0.005804746109603909,0.057964499418274244,0.10014312497925013,0.004265283407998708
13.957169369249687,8.892923423124218e-05,Kepler-10b,planet,0.7614764984958885,0.8490997203900827,0.0216615281986098,0.2617923758856326,3.5427010087258703,SIM-PL-0308,,,,35,2.5492076730608844,0.09,1.577,1.0522493603106412e-05,0.00036847538724837925,0.08177215770551924,0.004506122836764877,0.042718761866951414
11.005384042266996,3.005384042266996e-05,Kepler-90b,planet,3.623215046307964,6.903134803923354,0.0156308946989201,0.4897087094844395,12.712412217510058,SIM-PL-0309,,,,13,6.907839866555464,0.16,3.592,1.6847339639328317e-06,0.00018448585196251255,0.10165150595291257,0.0018148855762940772,0.0011874376087363042
15.212309165406488,0.0001712309165406,Kepler-90i,planet,11.98056786840462,14.555165654908532,0.0238434790195807,0.416393916069802,20.90299415829633,SIM-PL-0310,,,,6,14.551709758131778,0.16,11.988,5.879954533589119e-06,0.0004949728331598013,0.14512973002993387,0.0034105543575235083,0.025168463542038232
15.782156492266129,0.0002282156492266,TRAPPIST-1b,planet,0.5724710629372844,1.4940457971424133,0.0835279444720801,0.1373071944972146,45.44668533083599,SIM-PL-0311,,,,30,2.9883236030025024,0.02,0.5680000000000001,0.00021329398824672852,0.0037708883855728237,0.1831985152046966,0.020583618711971695,0.013468226792023414
15.564892529939517,0.0002064892529939,TRAPPIST-1e,planet,0.5417014546998317,6.054290555809829,0.0627830438815982,0.3711639173363785,115.51413037707044,SIM-PL-0312,,,,5,18.162218515429526,0.02,6.594,2.6356433960645135e-05,0.0032469329503789224,0.4474673913296483,0.007256244842178709,0.3390742203732592
15.249486203828749,0.0001749486203828,Kepler-452b,planet,151.9562564894369,373.2662564994634,0.0140064565711063,0.6206151207887857,196.5174645168038,SIM-PL-0313,,,,49,1.866138448707256,0.02,0.392,3.6191513928965493e-07,0.00012279982683360835,0.14512973002993387,0.000846138326091285,0.00910542859184262
15.256405800019191,0.0001756405800019,HAT-P-7b,planet,0.9173432717747172,2.174117611735676,0.0870496538443009,0.4394752392153322,3.8378015145733193,SIM-PL-0314,,,,41,2.1751459549624688,0.16,0.9,0.006716254268541111,0.006478934262545311,0.058047898943699425,0.11161358775154326,0.006584742058055443
12.084780912013258,4.211952280033145e-05,Kepler-10b,planet,0.1934522877387213,0.8300901404590878,0.0231846175445432,0.3271596543186357,3.4896259092017,SIM-PL-0315,,,,55,1.6547122602168476,0.3,0.33599999999999997,5.159678165388093e-06,0.00011308097312001664,0.038945871610002146,0.0029035419787851145,0.02972519356599674
15.34710734339411,0.0001847107343394,Kepler-90b,planet,1.6254995582801193,7.011197422436887,0.0155165305155399,0.509508850113566,12.844736366023978,SIM-PL-0316,,,,50,1.8010842368640536,0.3,0.642,2.9311540288051557e-06,8.93080585956385e-05,0.040407018259214826,0.002210211553416758,0.4176002373296947
11.9658345172759,3.9658345172759e-05,Kepler-90i,planet,5.0083739677241965,14.028638867657763,0.0229892064038096,0.3989190056224329,20.395800462023747,SIM-PL-0317,,,,7,14.031276063386157,0.16,5.01,5.7014912540989845e-06,0.0004512479225952104,0.13448743243314124,0.003355316659938041,0.007480684329189057
15.327241141408624,0.0001827241141408,TRAPPIST-1b,planet,0.0505120929749422,1.5101217669388278,0.0833985943947304,0.128231368215524,45.77210844583588,SIM-PL-0318,,,,30,3.0208507089241037,0.02,1.552,0.00019742858127055007,0.003689954501827075,0.18630906881569873,0.019805554959202037,0.08683905295358751
13.396689709031453,7.49172427257863e-05,TRAPPIST-1e,planet,1.1497849272212626,6.141996851721757,0.0678600606073587,0.3353348746662261,116.62706135141444,SIM-PL-0319,,,,15,6.143452877397832,0.02,1.1380000000000001,7.447532035221673e-05,0.003151197028691044,0.25863922698323705,0.012183755207771634,0.17668000224704608
14.821420881003906,0.0001392852528602,Kepler-452b,planet,99.94048986544036,389.35698311715714,0.0132980874781541,0.6887081995428005,202.12528417600868,SIM-PL-0320,,,,31,2.9395329441201,0.3,0.214,5.333317668607125e-06,0.00015244296291994086,0.04931342407940045,0.003091307605703665,0.9000281993237818
14.215743030098515,0.0001029445818059,HAT-P-7b,planet,1.729907096714616,2.1646426378878507,0.075219896206875,0.5574282258112135,3.826643107975891,SIM-PL-0321,,,,41,2.158882402001668,0.23,1.847,0.0013472496116973172,0.0024123956454761286,0.049124824679931886,0.04910746575064364,0.0039108868359214
11.287198775211907,3.287198775211907e-05,Kepler-10b,planet,0.660941038799853,0.8533827672511842,0.0207352997986099,0.282553254425773,3.554604460601416,SIM-PL-0322,,,,52,1.7035029190992494,0.16,1.602,6.451181437918315e-06,0.00017782980183655983,0.051970356048212304,0.0034217545416003916,0.039810970729330535
12.447896102943991,5.119740257359982e-05,Kepler-90b,planet,1.479745844890168,6.860650503692087,0.0167540889531928,0.5590098711089327,12.660200824209776,SIM-PL-0323,,,,13,6.859049207673062,0.16,1.494,2.4612007561199314e-06,0.00022076378470226032,0.10066338150342667,0.0021930892982642883,0.02509332274014994
